_address,_time,_date,_type,_body,_read,_service_center,_name
VM-IPAYTM,Jun 3  2016 10:56:44 PM,1464974804398,1,Food Panda has added Rs.75.00 in your Paytm Wallet. Updated Balance: Rs.75.9.,1,+919820405905,Manuf. Date
VK-SBIACS,Jun 3  2016 10:56:14 PM,1464974774370,1,To Pay Rs. 410.80 to PayTm Mobile S  from your Card XX...1849  use xxx. BEWARE!ONLY fraudsters ask xxx on phone.xxx is 431354.Don't share with anyone.,1,+919830000184,Manuf. Date
VM-IPAYTM,Jun 3  2016 10:55:12 PM,1464974712594,1,673889 is your login xxx. Treat this as confidential. Sharing it with anyone gives them full access to your Paytm Wallet. Paytm never calls to verify your xxx.,1,+919820405905,Manuf. Date
BP-SBIINB,Jun 3  2016 9:00:26 PM,1464967826835,1,3rd party added by you on 03-06-2016 04:57:30 PM is ACTIVATED. Do not share your SMS password with any one,1,+919417899997,Manuf. Date
DM-FPANDA,Jun 3  2016 7:33:08 PM,1464962588400,1,Delicious meals await you @5% off. Use DINNER5 to avail the offer. Order @ foodpanda https://goo.gl/zOPpMo Also get 15% cash back on wallet payments.,1,+919768399175,Manuf. Date
BX-SBIINB,Jun 3  2016 7:02:08 PM,1464960728116,1,Activation of 3rd party added by you at 03-06-2016 04:57:30 PM is in process. Money can be transferred only after activation,1,+919442599997,Manuf. Date
VK-TAXIFS,Jun 3  2016 5:34:51 PM,1464955491418,1,More happiness is just a click away! Update the TaxiForSure app today & get a cab anytime anywhere! Now also book a ride at just Rs.6/km* with Ola Micro through your TaxiForSure app. TCA,1,+919830000185,Manuf. Date
VK-FRDKRM,Jun 3  2016 5:31:16 PM,1464955276616,1,Get Flat 20% Off on all online orders of and above Rs.300. Order online @ www.firedkaramchari.com to give yourself a delicious treat this weekend. Coupon: FK20,1,+919830000184,Manuf. Date
MD-SRSVBR,Jun 3  2016 5:28:32 PM,1464955112478,1,Happy Shopping at SRS Value Bazaar  Now get 5% discount on grocery shopping  Minimum order 999. For details call on 9910086818.,1,+919868191090,Manuf. Date
BZ-SBIINB,Jun 3  2016 4:59:26 PM,1464953366558,1,You added a third party on 03-06-2016 04:57:30 PM. If it is not added by you  please lock the User Access urgently to avoid misuse,1,+919423096951,Manuf. Date
VM-SBIINB,Jun 3  2016 4:57:03 PM,1464953223516,1,xxx to add beneficiary A/c 49XXXXXX006 is:70586079. Do not share it with anyone,1,+919820405560,Manuf. Date
BX-SBIINB,Jun 3  2016 4:55:17 PM,1464953117562,1,ALERT: You have accessed ur profile section on ONLINESBI at 03/06/2016 16:55. If not  pls change your passwords immediately,1,+919442599997,Manuf. Date
VK-KOTAKS,Jun 3  2016 4:24:04 PM,1464951244527,1,KALRT: Market Update (Closed): Sensex 26843.03(-0.11)  Nifty 8220.80 (+1.85),1,+919830000184,Manuf. Date
VM-BMSHOW,Jun 3  2016 3:43:05 PM,1464948785001,1,Your MyWallet statement for the month of May has been sent to your registered email id.,1,+919820405905,Manuf. Date
VK-ZIMMBR,Jun 3  2016 3:34:12 PM,1464948252697,1,Jolly June Deal! Get Rs. 200 cashback on any service you book today @ Zimmber.com/app .Use code APP200. Offer valid only on app bookings. *TCA,1,+919830000185,Manuf. Date
VD-611112,Jun 3  2016 3:27:38 PM,1464947858727,1,Ji haan..! Ghar lejaiye Split AC  Refrigerator aur dhero Discount Vouchers Sirf Rs49 mein. Jankari k liye  Muft mein Click karein http://m.mydelights.in/pr/346,1,+919811001057,
097184 17036,Jun 3  2016 3:21:55 PM,1464947515496,2,Hi   xxx xxx this side...  U called me... ,1,,
VK-KSTECH,Jun 3  2016 3:21:48 PM,1464947508685,1,KALRT: BUY NATCOPHARM @ 515 520 SL 500 TGT 545 560 . Time Horizon : 20 Days http://bit.ly/SMSDisc,1,+919830000185,Manuf. Date
VM-040507,Jun 3  2016 2:53:53 PM,1464945833248,1,Limited Investment option 0 KM from Delhi 12% assured return till Possession with Lifetime Lease Guarantee@Supertech Astralis Noida.Give miss Call on7842867503,1,+919820405904,
VM-044117,Jun 3  2016 1:28:02 PM,1464940682529,1,"Pay only 10%  nothing till possession ""SUPERTECH"" launches premium floors starting @ 57* lac in south Gurgaon call for best deal 8010161310",1,+919820405905,
VM-PZAHUT,Jun 3  2016 11:59:42 AM,1464935382095,1,Pizzahut Friday BOGO is BACK! Buy One Medium Pan Pizza & Get One FREE..FREE..FREE  Walk-In/Call@ 39883988 order@ www.pizzahut.co.in (Code-PHE01)Valid 3-Jun T&C,1,+919820405904,Manuf. Date
VM-014529,Jun 3  2016 11:49:29 AM,1464934769924,1,Help Us Help You! Download PLUSS & Get a FLAT 25% off on medicines with free home delivery. Use code MEDS25 and order TODAY: http://pluss.io/meds25,1,+919820405912,
DM-URCLAP,Jun 3  2016 11:07:07 AM,1464932227328,1,Urbanclap New Lead ALERT! Service Requirement: Mathematics Home Tutors  Name: Sanjay Location: Laxmi Nagar  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919768399176,Manuf. Date
+917358710499,Jun 3  2016 10:57:33 AM,1464931653534,1,MOTAPA Se MUKTI Guaranteed 10KG Fat Loss in 30 Days 5 Inch Tummy Hip Thigh ki Fat Ghataye ADINATH HerbaL Capsule Call:- 09268683535,1,+919840000232,
VD-611117,Jun 3  2016 10:52:38 AM,1464931358264,1,John Abraham ki Dishoom ka official trailer is the highest trending video on YouTube today with 2M views! To watch click here https://goo.gl/0WcCJU ,1,+919811036476,
+917358782431,Jun 3  2016 10:46:06 AM,1464930966862,1,Move to AIRTEL4G Postpaid With 1GB 4G Then 2G Unlimited Upto 80KBPS 600 mins loc+std  300 SMS l&n For 399 monthly rental. for Visit call @ 01294264900,1,+919840000232,
VM-040801,Jun 3  2016 9:36:19 AM,1464926779315,1,Make Friday lunch exciting with KFC 5-in-1 meal box & save up to 35%!Order Now! Call  01160004545. T&C apply,1,+919820405905,
DM-URCLAP,Jun 3  2016 9:13:14 AM,1464925394379,1,Dear xxx xxx  Your daily report for 02-Jun is: New leads received : 4 Leads responded : 0 Stay Active. Get Hired. Open UClap Partner App Now: http://onelink.to/ucpartner,1,+919768399174,Manuf. Date
DM-eBayin,Jun 3  2016 9:02:06 AM,1464924726218,1,Entertainment just got BIGGER! Get best prices on a wide range of HD LED TVs starting from Rs. 5 250 on eBay. Make the best choice here http://goo.gl/HWsDb0.,1,+919768399174,Manuf. Date
VK-KOTAKS,Jun 3  2016 9:00:36 AM,1464924636159,1,KALRT: Intl Updt(8.45AM): SGX Nifty 8262.50 DOW 17838.56(+48.89)HANGSE 20925.02(+65.80)FII: Net +521.85Cr Buy 4472.29Cr Sell 3950.44Cr http://bit.ly/M-Insight,1,+919830000184,Manuf. Date
DZ-LETMED,Jun 3  2016 1:04:49 AM,1464896089544,1,Thank You for Registering with LetMeDrive ! Your Mobile Verification Code - 3c4d for Mobile Number 9999301628. Please verify your Mobile Number.,1,+919762099062,Manuf. Date
VM-648001,Jun 2  2016 7:34:41 PM,1464876281995,1,Blockbuster Offer! Free Couple Movie vouchers worth Rs400 on everything. Apply Gift Voucher- MOVIE @checkout. Only for today at http://msg.gd/s/9dL0b4/4w1QwE,1,+919820405904,
DM-FPANDA,Jun 2  2016 7:32:58 PM,1464876178852,1,Get 5% off on delish meals tonight! Use DINNER5 & order all that you love @ foodpanda https://goo.gl/zOPpMo Also grab 15% cash back on wallet payments!,1,+919768399175,Manuf. Date
VD-611112,Jun 2  2016 6:58:26 PM,1464874106401,1,Still using 3G on a 4G phone? Switch to Vodafone SuperNet 4G & Get 1GB Free 4G Internet. Sms 4GSIM to 199 to get 4G SIM at your doorstep. Offer valid for 7days,1,+919811001057,
VM-CARNVL,Jun 2  2016 5:35:29 PM,1464869129357,1,Catch the hilarious movie Housefull 3 at your nearest Carnival Cinemas starring Akshay Kumar  Abhishek Bachchan. For bookings logon to www.carnivalcinemas.in,1,+919820405905,Manuf. Date
MM-CTSHRT,Jun 2  2016 5:32:50 PM,1464868970889,1,85286 is your verification code,1,+919869889956,Manuf. Date
VD-611123,Jun 2  2016 4:52:56 PM,1464866576616,1,Recharge with Rs.297 get 1.25GB 4G/3G data for 28 day and chance to get 10GB extra DATA Free. Available on Etop & Online recharges,1,+919811001057,
VK-KOTAKS,Jun 2  2016 4:24:20 PM,1464864860756,1,KALRT: Market Update (Closed): Sensex 26843.14(+129.21)  Nifty 8218.95 (+39.00),1,+919830000184,Manuf. Date
DM-URCLAP,Jun 2  2016 4:15:31 PM,1464864331426,1,Urbanclap New Lead ALERT! Service Requirement: All Subjects Home Tutor  Name: BIRENDRA PPRASAD Location: Laxmi Nagar  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919768399176,Manuf. Date
DM-URCLAP,Jun 2  2016 4:07:30 PM,1464863850054,1,Urbanclap New Lead ALERT! Service Requirement: All Subjects Home Tutor  Name: BIRENDRA PPRASAD Location: Laxmi Nagar  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919768399175,Manuf. Date
VM-KSTECH,Jun 2  2016 2:46:26 PM,1464858986820,1,KALRT:  BUY NSEFUT BANKINDIA JUN @ 86 86.50 SL 83.90 TGT 90 92 . Time Horizon : 20 Days http://bit.ly/SMSDisc,1,+919820405904,Manuf. Date
VM-KSTECH,Jun 2  2016 2:46:21 PM,1464858981035,1,KALRT:  BUY NSEFUT BANKINDIA JUN @ 86 86.50 SL 83.90 TGT 90 92 . Time Horizon : 20 Days,1,+919820405904,Manuf. Date
VM-HSBCIN,Jun 2  2016 2:18:25 PM,1464857305319,1,Dear Customer  as per recent directive in the Union budget 2016  from 01 June 2016  the effective rate of tax would be 15% (Service tax of 14%  Swachh Bharat and Krishi Kalyan Cess of 0.5% each) and will be applicable on all our fees and charges.,1,+919820405560,Manuf. Date
VK-KSTECH,Jun 2  2016 2:16:59 PM,1464857219309,1,KALRT: NIFTY CALL OF THE DAY : BUY NSE CALL NIFTY JUN 8200 @ 124 127 SL 105 TGT 147 167. http://bit.ly/SMSDisc,1,+919830000185,Manuf. Date
VD-611112,Jun 2  2016 2:08:18 PM,1464856698992,1,Ghar baithe Jeetein AC  Refrigerator  Thailand Trip aur dhero Shopping vouchers sirf R49 mein ya 100% Money Back.Click karein  http://m.mydelights.in/pr/346,1,+919811001057,
BZ-ATMSBI,Jun 2  2016 1:51:39 PM,1464855699065,1,Rs 2000 withdrawn from A/c xxxx 9084 on 020616 at IIB ATM  SW031601.Txn# 5457 .Avl bal Rs 13884.52.,1,+919423096951,Manuf. Date
MD-suryaa,Jun 2  2016 12:47:18 PM,1464851838792,1,Surya Heights(Noida Extension) Pay 10% & No EMI till Possession(2016) 1BHK(480)@13.30Lac 1bhk(510)@14.10Lac Near ABES College NH 24 Call 9250409380,1,+919868191091,Manuf. Date
IM-MERUPR,Jun 2  2016 12:18:38 PM,1464850118906,1,An offer you cannot refuse! Get 50% OFF (use code MERU150) + Extra 50% CASHBACK (pay via MobiKwik) on your 1st App ride. Book on MeruCabs App (is.gd/eDqZDf) tca,1,+919702000556,Manuf. Date
IM-URCLAP,Jun 2  2016 11:28:52 AM,1464847132661,1,Dear xxx xxx  Vandana is looking for Primary Tutor in Vinod Nagar East  New Delhi  Delhi  India since yesterday. This is a zero competition lead with very high conversion chances. Hurry Up! Be the first to respond by clicking on this link goo.gl/3ElCey. Regards  UrbanClap,1,+919702000556,Manuf. Date
VM-KSTECH,Jun 2  2016 10:51:40 AM,1464844900565,1,KALRT:  BUY NSEFUT INDIACEM JUN @ 97 98 SL 94 TGT 103 105 . Time Horizon : 20 Days http://bit.ly/SMSDisc,1,+919820405904,Manuf. Date
MD-ENTMKT,Jun 2  2016 10:37:46 AM,1464844066509,1,Book your tickets to Worlds of Wonder  Water Park online and get 10% discount. Offer valid for weekdays only! http://bit.ly/WOWBookOnline,1,+919868191090,Manuf. Date
VK-KSTECH,Jun 2  2016 10:07:36 AM,1464842256875,1,KALRT:  BUY APLLTD @ 555 563 SL 520 TGT 600 640 . Time Horizon : 20 Days http://bit.ly/SMSDisc,1,+919830000184,Manuf. Date
VM-RMFund,Jun 2  2016 9:08:53 AM,1464838733815,1,Your E- Statement toward transaction dated 30/05/2016 for folio no. 401151001051 has been forwarded to Your registered Email Id xxx.SHIFT@GMAIL.COM.,1,+919820405905,Manuf. Date
VK-KOTAKS,Jun 2  2016 8:54:19 AM,1464837859779,1,KALRT: Intl Updt(8.45AM): SGX Nifty 8188 DOW 17789.67(+2.47)HANGSE 20797.99(+37.01) FII: Net +259.90Cr Buy 3986.33Cr Sell 3726.43Cr http://bit.ly/M-Insight,1,+919830000185,Manuf. Date
+919999093236,Jun 2  2016 6:56:17 AM,1464830777824,1,Unka number dijiye ,1,+919810051829,Anish Lmd Marketing
+919999093236,Jun 2  2016 6:56:10 AM,1464830770027,1,Aapke friend ka phone nahi lag raha ,1,+919810051829,Anish Lmd Marketing
+919999093236,Jun 2  2016 6:55:49 AM,1464830749710,1,xxx ,1,+919810051829,Anish Lmd Marketing
+919999093236,Jun 2  2016 6:55:20 AM,1464830720130,2,Can't talk now. What's up?,1,,Anish Lmd Marketing
VK-OLACAB,Jun 1  2016 11:13:39 PM,1464803019126,1,Ola! As per Government of India  Krishi Kalyan Cess (KKC) with effective rate of 0.2% will be levied with effect from June 1  2016. The applicable Service Tax rate now stands revised at 6% (Service Tax of 5.6% + 0.2% Swacch Bharat Cess + 0.2% Krishi Kalyan Cess),1,+919830000185,Manuf. Date
VK-OLACAB,Jun 1  2016 9:14:52 PM,1464795892218,1,Ola! As per Government of India  Krishi Kalyan Cess (KKC) with effective rate of 0.2% will be levied with effect from June 1  2016. The applicable Service Tax rate now stands revised at 6% (Service Tax of 5.6% + 0.2% Swacch Bharat Cess + 0.2% Krishi Kalyan Cess),1,+919830000185,Manuf. Date
IM-ROTITG,Jun 1  2016 8:42:39 PM,1464793959277,1,Why pay Delivery Fee? Free Delivery!! Order Directly & get same 20% off on your next order Roti The Grill Indirapuram 0120-6406500 4333372 8447533253,1,+919702000557,Manuf. Date
097179 99712,Jun 1  2016 8:12:00 PM,1464792120146,2,Bhai mai raat me aa raha hu tmhre ghar hi,1,,Ayush Kedia Samsung
DM-FPANDA,Jun 1  2016 8:02:39 PM,1464791559686,1,Only for today  Get 5% off on appetizing food. Order @ foodpanda https://goo.gl/zOPpMo & get additional 15% cash back too on wallet payments. Use: DINNER5,1,+919768399174,Manuf. Date
BP-ATMSBI,Jun 1  2016 7:38:21 PM,1464790101372,1,Thank you for using your SBI Debit Card 622XX1849 for a purchase worth Rs629 on POS  504492040923400 at JUMBO ELECTRONI THEGRE txn# 635903.,1,+919417899997,Manuf. Date
IM-URCLAP,Jun 1  2016 5:41:55 PM,1464783115127,1,Dear Partner  now you can add your own videos on the UrbanClap App and website. To get started send us a video which features you at provideos@urbanclap.com or send them to us via WhatsApp on +919599285731 or +919599184815,1,+919702000557,Manuf. Date
+917388102321,Jun 1  2016 5:15:22 PM,1464781522929,1,New class  fresh beginning! Get best home tuition tutor at Eduwizards.com. Fill requirements at Eduwizards.com/Learning or SMS Class & Subject to 9212905555.,1,+919810051829,
+917388102755,Jun 1  2016 5:04:13 PM,1464780853817,1,New class  fresh beginning! Get best home tuition tutor at Eduwizards.com. Fill requirements at Eduwizards.com/Learning or SMS Class & Subject to 9212905555.,1,+919897051955,
VM-SPCTNT,Jun 1  2016 4:22:41 PM,1464778361797,1,Hello! You may be experiencing disruption with your Spectranet service; our team is working on resolution & will revert soon. ETR is 20:15 hrs.,1,+919820405560,Manuf. Date
VM-KOTAKS,Jun 1  2016 4:17:28 PM,1464778048042,1,KALRT: Market Update (Closed): Sensex 26713.93(+45.97)  Nifty 8179.95 (+19.85),1,+919820405904,Manuf. Date
VM-KSTECH,Jun 1  2016 3:12:15 PM,1464774135718,1,kalrt: TRADING CALL BUY PERSISTENT @ 736.60 SL 716 TGT 761-787 . Time Horizon : 20 Days.http://bit.ly/SMSDisc,1,+919820405905,Manuf. Date
VM-SPCTNT,Jun 1  2016 2:53:47 PM,1464773027735,1,cooperation.,1,+919820405560,Manuf. Date
VD-611112,Jun 1  2016 1:55:42 PM,1464769542795,1,Vodafone Money Saving offers..! Just click for FREE http://m.mydelights.in/pr/347 and get Rs30000 Shopping Vouchers.,1,+919811001057,
VK-040801,Jun 1  2016 1:28:47 PM,1464767927781,1,Save 37% with KFC's Wed special! Only today! Get12 Pc boneless strips & 4 dips@300. Hurry! rush to KFC now/call 01160004545. T&C apply,1,+919830000185,
+918471078992,Jun 1  2016 11:39:08 AM,1464761348602,1,Mail nhi kar paugi abhi ofc phauch k kar dungi,1,+919811009998,Nishtha Dutta Delhi
DM-URCLAP,Jun 1  2016 11:29:35 AM,1464760775041,1,Urbanclap New Lead ALERT! Service Requirement: All Subjects Home Tutor  Name: vandana Location: Vinod Nagar East  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919768399176,Manuf. Date
+91 84710 78992,Jun 1  2016 10:28:08 AM,1464757088519,2,Ok.. Please drop a mail if u can,1,,Nishtha Dutta Delhi
+918471078992,Jun 1  2016 10:21:57 AM,1464756717155,1,Hii xxx mai aaj 1 bej tak aaugi ghr dekhne ja rahi hu,1,+919811009998,Nishtha Dutta Delhi
DM-URCLAP,Jun 1  2016 9:20:27 AM,1464753027269,1,Dear xxx xxx  Your daily report for 31-May is: New leads received : 5 Leads responded : 0 Stay Active. Get Hired. Open UClap Partner App Now: http://onelink.to/ucpartner,1,+919768399176,Manuf. Date
DM-eBayin,Jun 1  2016 9:00:51 AM,1464751851638,1,Pocket friendly budget phone for you! Kult 10 4G smartphone 16GB with 3GB RAM is at Rs. 7 194. Make it yours on http://goo.gl/w0BV9d with coupon EBAYRUSH79.,1,+919768399176,Manuf. Date
VK-KOTAKS,Jun 1  2016 8:54:24 AM,1464751464131,1,KALRT: Intl Updt(8.45AM): SGX Nifty 8203 DOW 17787.20(-86.02)HANGSE 20774.97(-40.12)FII: Net -114.52Cr Buy 18888.61Cr Sell 19003.13Cr http://bit.ly/M-Insight,1,+919830000185,Manuf. Date
VK-GROFRS,Jun 1  2016 8:33:26 AM,1464750206114,1,It's raining discounts on Grofers! Stock Up Sale is live Great savings on 1000+ items + 5% off: Code STOCKUP + 10% MobiKwik cashback Checkout now bit.ly/gr_su,1,+919830000185,Manuf. Date
VM-SHRKHN,Jun 1  2016 7:34:03 AM,1464746643186,1,Dear Customer  pl note that as per the recent notification issued by the Government of India  Securities Transaction Tax has been increased from 0.017% to 0.05% on option premium. The revised rate will be applicable for sale of an option contract. STT rate for exercised option contracts will remain same at 0.125% on settlement price - Team Sharekhan,1,+919820405905,Manuf. Date
+919911216662,May 31  2016 8:52:35 PM,1464708155454,1,a 502,1,+919810051829,Nimish Letmedrive. in
099112 16662,May 31  2016 8:52:12 PM,1464708132540,2,Flat number? ,1,,Nimish Letmedrive. in
+919911216662,May 31  2016 8:41:15 PM,1464707475379,1,Mere pas hi h,1,+919810051829,Nimish Letmedrive. in
099112 16662,May 31  2016 8:39:50 PM,1464707390585,2,Please check ,1,,Nimish Letmedrive. in
DM-FPANDA,May 31  2016 7:46:36 PM,1464704196588,1,Get 10% off on lip smacking food delights! Grab additional 15% cash back on payments via wallets. Order now @ foodpanda https://goo.gl/zOPpMo,1,+919768399174,Manuf. Date
VM-HSBCIN,May 31  2016 7:35:15 PM,1464703515875,1,Dear Customer  we request you to update your Aadhaar number details on our records. Please walkin to the nearest HSBC India branch to update your Aadhaar number along with the original Aadhaar card. Thank you.,1,+919820405560,Manuf. Date
IM-NDLBOX,May 31  2016 7:13:45 PM,1464702225629,1,Noodle Box Summer specials!! Enjoy flat 20% off on deliveries and takeaway. To order call 0120-6888101  9210662233,1,+919702000557,Manuf. Date
RM-URCLAP,May 31  2016 7:11:02 PM,1464702062412,1,Urbanclap New Lead ALERT! Service Requirement: Mathematics Home Tutors  Name: Shiji Jacob Location: I.P.Extension  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919014000512,Manuf. Date
RM-URCLAP,May 31  2016 6:06:51 PM,1464698211304,1,Urbanclap New Lead ALERT! Service Requirement: Mathematics Home Tutors  Name: Alpana Location: I.P.Extension  New Delhi  Delhi  India To contact the customer  open the UClap Partner App NOW:http://onelink.to/ucpro  To opt out of New Lead Alert SMS  call us at 9953350750,1,+919014000512,Manuf. Date
DM-620403,May 31  2016 5:01:01 PM,1464694261890,1,Last 4 Hours Left to Book Health Checkup @Rs 599 * To Check Sugar LFT KFT TSH LIPID & CBC * Free Sample Collection + Dr Consult Call Healthians @ 01133999933,1,+919768399174,
